language,fold,cost_scheme,budget_fraction,budget,strategy,selected_count,selected_cost,selected_operators
Python,4,steep,0.4,41.6,exact_cost_aware,10.0,41.0,SI;MCR;AIS;LOR;MRV;CI;MOCS;EI;SD;SR
Python,4,steep,0.4,41.6,random,14.29,41.0,Mean of 1000 random portfolios
Python,4,steep,0.5,52.0,frequency,12.0,52.0,MCR;CI;SI;MOCS;MRV;AIS;LOR;EI;SR;VR;CFSM;CR
Python,4,steep,0.5,52.0,frequency_per_cost,17.0,52.0,SI;MCR;AIS;LOR;MRV;CI;MOCS;EI;ElseI;SD;SR;VR;AOR;SM;CFSM;AA;BR
Python,4,steep,0.5,52.0,cheap_first,26.0,50.0,AIS;LOR;ElseI;SD;AOR;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;SR;VR;CFSM;DTR;BCO;CASEI;EII;FLI;WLI
Python,4,steep,0.5,52.0,exact_cost_aware,15.0,50.0,SI;MCR;AIS;LOR;MRV;CI;MOCS;EI;ElseI;SD;SR;VR;AOR;SM;CFSM
Python,4,steep,0.5,52.0,random,17.668,51.996,Mean of 1000 random portfolios
Python,5,linear,0.1,6.2,frequency,3.0,6.0,MCR;SI;AIS
Python,5,linear,0.1,6.2,frequency_per_cost,3.0,6.0,MCR;SI;AIS
Python,5,linear,0.1,6.2,cheap_first,6.0,6.0,AIS;LOR;ElseI;SD;SM;AA
Python,5,linear,0.1,6.2,exact_cost_aware,3.0,6.0,MCR;SI;AIS
Python,5,linear,0.1,6.2,random,3.66,6.0,Mean of 1000 random portfolios
Python,5,linear,0.2,12.4,frequency,5.0,12.0,MCR;CI;SI;MRV;AIS
Python,5,linear,0.2,12.4,frequency_per_cost,5.0,12.0,MCR;SI;CI;MRV;AIS
Python,5,linear,0.2,12.4,cheap_first,12.0,12.0,AIS;LOR;ElseI;SD;SM;AA;AOR;BR;BWO;CN;DIS;DOC
Python,5,linear,0.2,12.4,exact_cost_aware,5.0,12.0,MCR;SI;CI;MRV;AIS
Python,5,linear,0.2,12.4,random,6.867,12.0,Mean of 1000 random portfolios
Python,5,linear,0.3,18.6,frequency,7.0,18.0,MCR;CI;SI;MOCS;MRV;AIS;EI
Python,5,linear,0.3,18.6,frequency_per_cost,7.0,18.0,MCR;SI;CI;MRV;AIS;MOCS;EI
Python,5,linear,0.3,18.6,cheap_first,16.0,18.0,AIS;LOR;ElseI;SD;SM;AA;AOR;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV
Python,5,linear,0.3,18.6,exact_cost_aware,7.0,18.0,MCR;SI;CI;MRV;AIS;MOCS;EI
Python,5,linear,0.3,18.6,random,9.939,18.0,Mean of 1000 random portfolios
Python,5,linear,0.4,24.8,frequency,10.0,24.0,MCR;CI;SI;MOCS;MRV;AIS;EI;CR;SR;LOR
Python,5,linear,0.4,24.8,frequency_per_cost,10.0,24.0,MCR;SI;CI;MRV;AIS;MOCS;EI;LOR;SR;CR
Python,5,linear,0.4,24.8,cheap_first,19.0,24.0,AIS;LOR;ElseI;SD;SM;AA;AOR;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;SR;DTR
Python,5,linear,0.4,24.8,exact_cost_aware,10.0,24.0,MCR;SI;CI;MRV;AIS;MOCS;EI;LOR;SR;CR
Python,5,linear,0.4,24.8,random,13.195,24.0,Mean of 1000 random portfolios
Python,5,linear,0.5,31.0,frequency,13.0,31.0,MCR;CI;SI;MOCS;MRV;AIS;EI;CR;SR;LOR;DTR;MA;VR
Python,5,linear,0.5,31.0,frequency_per_cost,15.0,31.0,MCR;SI;CI;MRV;AIS;MOCS;EI;LOR;SR;CR;DTR;VR;ElseI;SD;SM
Python,5,linear,0.5,31.0,cheap_first,22.0,30.0,AIS;LOR;ElseI;SD;SM;AA;AOR;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;SR;DTR;VR;CFSM;BCO
Python,5,linear,0.5,31.0,exact_cost_aware,15.0,31.0,MCR;SI;CI;MRV;AIS;MOCS;EI;LOR;SR;CR;DTR;VR;ElseI;SD;SM
Python,5,linear,0.5,31.0,random,16.789,31.0,Mean of 1000 random portfolios
Python,5,exponential,0.1,7.8,frequency,3.0,7.0,MCR;SI;AIS
Python,5,exponential,0.1,7.8,frequency_per_cost,3.0,7.0,MCR;SI;AIS
Python,5,exponential,0.1,7.8,cheap_first,7.0,7.0,AIS;LOR;ElseI;SD;SM;AA;AOR
Python,5,exponential,0.1,7.8,exact_cost_aware,3.0,7.0,MCR;SI;AIS
Python,5,exponential,0.1,7.8,random,4.426,7.0,Mean of 1000 random portfolios
Python,5,exponential,0.2,15.6,frequency,4.0,15.0,MCR;CI;SI;AIS
Python,5,exponential,0.2,15.6,frequency_per_cost,8.0,15.0,MCR;SI;MRV;AIS;EI;LOR;SR;ElseI
Python,5,exponential,0.2,15.6,cheap_first,14.0,14.0,AIS;LOR;ElseI;SD;SM;AA;AOR;BR;BWO;CN;DIS;DOC;RAR;ROR
Python,5,exponential,0.2,15.6,exact_cost_aware,4.0,15.0,MCR;SI;AIS;CI
Python,5,exponential,0.2,15.6,random,7.418,15.0,Mean of 1000 random portfolios
Python,5,exponential,0.3,23.4,frequency,5.0,23.0,MCR;CI;SI;MOCS;AIS
Python,5,exponential,0.3,23.4,frequency_per_cost,9.0,23.0,MCR;SI;MRV;AIS;CI;EI;LOR;SR;ElseI
Python,5,exponential,0.3,23.4,cheap_first,18.0,22.0,AIS;LOR;ElseI;SD;SM;AA;AOR;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;SR
Python,5,exponential,0.3,23.4,exact_cost_aware,9.0,23.0,MCR;SI;MRV;AIS;CI;EI;LOR;SR;SM
Python,5,exponential,0.3,23.4,random,10.838,23.0,Mean of 1000 random portfolios
Python,5,exponential,0.4,31.2,frequency,8.0,31.0,MCR;CI;SI;MOCS;MRV;AIS;EI;CR
Python,5,exponential,0.4,31.2,frequency_per_cost,10.0,31.0,MCR;SI;MRV;AIS;CI;EI;LOR;MOCS;SR;ElseI
Python,5,exponential,0.4,31.2,cheap_first,22.0,30.0,AIS;LOR;ElseI;SD;SM;AA;AOR;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;SR;DTR;VR;CFSM;BCO
Python,5,exponential,0.4,31.2,exact_cost_aware,10.0,31.0,MCR;SI;MRV;AIS;CI;EI;LOR;MOCS;SR;SD
Python,5,exponential,0.4,31.2,random,14.151,31.0,Mean of 1000 random portfolios
Python,5,exponential,0.5,39.0,frequency,13.0,39.0,MCR;CI;SI;MOCS;MRV;AIS;EI;CR;SR;LOR;DTR;VR;ElseI
Python,5,exponential,0.5,39.0,frequency_per_cost,13.0,39.0,MCR;SI;MRV;AIS;CI;EI;LOR;MOCS;SR;CR;DTR;VR;ElseI
Python,5,exponential,0.5,39.0,cheap_first,26.0,38.0,AIS;LOR;ElseI;SD;SM;AA;AOR;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;SR;DTR;VR;CFSM;BCO;CASEI;EII;FLI;WLI
Python,5,exponential,0.5,39.0,exact_cost_aware,14.0,39.0,MCR;SI;MRV;AIS;CI;EI;LOR;MOCS;SR;CR;DTR;ElseI;SD;SM
Python,5,exponential,0.5,39.0,random,17.198,38.998,Mean of 1000 random portfolios
Python,5,steep,0.1,10.4,frequency,3.0,10.0,MCR;SI;AIS
Python,5,steep,0.1,10.4,frequency_per_cost,3.0,10.0,MCR;SI;AIS
Python,5,steep,0.1,10.4,cheap_first,10.0,10.0,AIS;LOR;ElseI;SD;SM;AA;AOR;BR;BWO;CN
Python,5,steep,0.1,10.4,exact_cost_aware,3.0,10.0,MCR;SI;AIS
Python,5,steep,0.1,10.4,random,4.583,10.0,Mean of 1000 random portfolios
Python,5,steep,0.2,20.8,frequency,4.0,20.0,MCR;CI;SI;AIS
Python,5,steep,0.2,20.8,frequency_per_cost,7.0,20.0,MCR;SI;AIS;MRV;LOR;EI;SR
Python,5,steep,0.2,20.8,cheap_first,16.0,20.0,AIS;LOR;ElseI;SD;SM;AA;AOR;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV
Python,5,steep,0.2,20.8,exact_cost_aware,4.0,20.0,MCR;SI;AIS;CI
Python,5,steep,0.2,20.8,random,7.839,20.0,Mean of 1000 random portfolios
Python,5,steep,0.3,31.2,frequency,6.0,31.0,MCR;CI;SI;MOCS;AIS;LOR
Python,5,steep,0.3,31.2,frequency_per_cost,9.0,31.0,MCR;SI;AIS;MRV;CI;LOR;EI;SR;ElseI
Python,5,steep,0.3,31.2,cheap_first,19.0,29.0,AIS;LOR;ElseI;SD;SM;AA;AOR;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;SR;DTR
Python,5,steep,0.3,31.2,exact_cost_aware,9.0,31.0,MCR;SI;AIS;MRV;CI;LOR;EI;SR;SD
Python,5,steep,0.3,31.2,random,11.317,31.0,Mean of 1000 random portfolios
Python,5,steep,0.4,41.6,frequency,10.0,41.0,MCR;CI;SI;MOCS;MRV;AIS;EI;SR;LOR;ElseI
Python,5,steep,0.4,41.6,frequency_per_cost,10.0,41.0,MCR;SI;AIS;MRV;CI;LOR;EI;MOCS;SR;ElseI
Python,5,steep,0.4,41.6,cheap_first,23.0,41.0,AIS;LOR;ElseI;SD;SM;AA;AOR;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;SR;DTR;VR;CFSM;BCO;CASEI
Python,5,steep,0.4,41.6,exact_cost_aware,10.0,41.0,MCR;SI;AIS;MRV;CI;LOR;EI;MOCS;SR;SD
Python,5,steep,0.4,41.6,random,14.213,41.0,Mean of 1000 random portfolios
Python,5,steep,0.5,52.0,frequency,12.0,52.0,MCR;CI;SI;MOCS;MRV;AIS;EI;CR;SR;LOR;DTR;VR
Python,5,steep,0.5,52.0,frequency_per_cost,14.0,52.0,MCR;SI;AIS;MRV;CI;LOR;EI;MOCS;SR;ElseI;SD;SM;CR;DTR
Python,5,steep,0.5,52.0,cheap_first,26.0,50.0,AIS;LOR;ElseI;SD;SM;AA;AOR;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;SR;DTR;VR;CFSM;BCO;CASEI;EII;FLI;WLI
Python,5,steep,0.5,52.0,exact_cost_aware,14.0,52.0,MCR;SI;AIS;MRV;CI;LOR;EI;MOCS;SR;ElseI;SD;SM;CR;DTR
Python,5,steep,0.5,52.0,random,17.727,51.994,Mean of 1000 random portfolios
